fold,rank,training_index,size_ratio,captured_energy,projection_error,surrogate_error,excess_error
1,3,6,1.060606,0.9980696719910046,0.010388935646877285,0.015294673384737402,0.004905737737860117
1,3,11,1.111111,0.9980696719910046,0.00790666675003958,0.008802482787540243,0.000895816037500663
1,3,16,1.161616,0.9980696719910046,0.011336173311141296,0.014450817238545926,0.003114643927404629
1,3,21,1.212121,0.9980696719910046,0.007355528312343535,0.018761444980338323,0.011405916667994788
1,3,26,1.262626,0.9980696719910046,0.008201097427656914,0.016333711743777627,0.008132614316120713
1,3,31,1.313131,0.9980696719910046,0.010568520800400386,0.012615112206009688,0.0020465914056093017
1,3,36,1.363636,0.9980696719910046,0.004626087846841089,0.007060084101787362,0.002433996254946273
1,3,41,1.414141,0.9980696719910046,0.005844289479932859,0.0073198763824998975,0.0014755869025670386
1,3,46,1.464646,0.9980696719910046,0.009507388517202734,0.013235359210230047,0.003727970693027313
1,3,51,1.515152,0.9980696719910046,0.004477784106547465,0.007827615583608701,0.003349831477061236
1,3,56,1.565657,0.9980696719910046,0.008439264542619038,0.01440460577936627,0.005965341236747232
1,3,61,1.616162,0.9980696719910046,0.006271459707474256,0.009643145764366416,0.00337168605689216
1,3,66,1.666667,0.9980696719910046,0.0071346375800915695,0.010367312298859427,0.0032326747187678573
1,3,71,1.717172,0.9980696719910046,0.006268146433060416,0.007160139560693445,0.0008919931276330289
1,3,76,1.767677,0.9980696719910046,0.00599940071172348,0.010543988793585911,0.004544588081862431
1,3,81,1.818182,0.9980696719910046,0.004846554439861125,0.005204593913919496,0.0003580394740583708
1,3,86,1.868687,0.9980696719910046,0.004917985987735941,0.005187954895232605,0.0002699689074966635
1,3,91,1.919192,0.9980696719910046,0.0059351805457901075,0.006493796530074049,0.0005586159842839418
1,3,96,1.969697,0.9980696719910046,0.004454301172667507,0.0062504602355173515,0.0017961590628498445
1,4,1,1.010101,0.9985782001593143,0.01169062626182417,0.01782476208152455,0.006134135819700378
1,4,6,1.060606,0.9985782001593143,0.01017165160183111,0.015203674234403901,0.005032022632572792
1,4,11,1.111111,0.9985782001593143,0.007844334669353291,0.00948952311713281,0.0016451884477795189
1,4,16,1.161616,0.9985782001593143,0.007231676185530372,0.012544753468363945,0.005313077282833574
1,4,21,1.212121,0.9985782001593143,0.007206280253553244,0.018708074142990166,0.011501793889436923
1,4,26,1.262626,0.9985782001593143,0.005907809618816621,0.017458474026744365,0.011550664407927744
1,4,31,1.313131,0.9985782001593143,0.006833810978462537,0.010790743638936645,0.003956932660474108
1,4,36,1.363636,0.9985782001593143,0.0043378741231419994,0.00767995389886014,0.0033420797757181403
1,4,41,1.414141,0.9985782001593143,0.005694222325162503,0.007216363774561902,0.001522141449399399
