fold,rank,training_index,size_ratio,captured_energy,projection_error,surrogate_error,excess_error
2,3,92,1.929293,0.9980913116762256,0.004710125843815736,0.00554284165749506,0.0008327158136793239
2,3,97,1.979798,0.9980913116762256,0.004729936258593841,0.005875526244294306,0.0011455899857004646
2,4,2,1.020202,0.9985892092505457,0.009824393084458703,0.01456272566316478,0.0047383325787060775
2,4,7,1.070707,0.9985892092505457,0.005394622893098465,0.012704226652359037,0.007309603759260572
2,4,12,1.121212,0.9985892092505457,0.010173107518518361,0.018200259420246275,0.008027151901727914
2,4,17,1.171717,0.9985892092505457,0.00813525803014491,0.012671803590029973,0.004536545559885063
2,4,22,1.222222,0.9985892092505457,0.008079184493910955,0.014576665861056515,0.00649748136714556
2,4,27,1.272727,0.9985892092505457,0.007220948967518535,0.009758957099143166,0.002538008131624631
2,4,32,1.323232,0.9985892092505457,0.006321587192143884,0.01055421755111897,0.004232630358975085
2,4,37,1.373737,0.9985892092505457,0.006783633123827464,0.00957247381196219,0.002788840688134726
2,4,42,1.424242,0.9985892092505457,0.008355844356742574,0.016148300081231585,0.007792455724489011
2,4,47,1.474747,0.9985892092505457,0.005461681133331851,0.009212794160534738,0.003751113027202887
2,4,52,1.525253,0.9985892092505457,0.006493642571262341,0.008753115059627331,0.00225947248836499
2,4,57,1.575758,0.9985892092505457,0.0037373816693418932,0.0052936669341986245,0.0015562852648567313
2,4,62,1.626263,0.9985892092505457,0.005725747594623853,0.006664333411669925,0.0009385858170460719
2,4,67,1.676768,0.9985892092505457,0.00547751421897275,0.00636408682000502,0.0008865726010322704
2,4,72,1.727273,0.9985892092505457,0.005040291484451447,0.005838889512866469,0.0007985980284150214
2,4,77,1.777778,0.9985892092505457,0.004280272061928624,0.006064160013214523,0.0017838879512858995
2,4,82,1.828283,0.9985892092505457,0.00490880812235266,0.007709956678242142,0.002801148555889482
2,4,87,1.878788,0.9985892092505457,0.004901661742697384,0.008438530286207342,0.003536868543509958
2,4,92,1.929293,0.9985892092505457,0.004434453031728744,0.0058982554453861,0.001463802413657356
2,4,97,1.979798,0.9985892092505457,0.00392277660324271,0.005445922052279847,0.0015231454490371365
2,6,2,1.020202,0.9990787905744972,0.007286761257483132,0.013616878218824607,0.0063301169613414745
2,6,7,1.070707,0.9990787905744972,0.005254605445605667,0.011205459161234919,0.005950853715629252
2,6,12,1.121212,0.9990787905744972,0.009958891761970732,0.016774121166079837,0.006815229404109105
2,6,17,1.171717,0.9990787905744972,0.0059823580068620215,0.010533124366365365,0.004550766359503343
2,6,22,1.222222,0.9990787905744972,0.0064449375306788554,0.01214611064567579,0.005701173114996935
2,6,27,1.272727,0.9990787905744972,0.007174370769812214,0.010061790830367685,0.002887420060555471
2,6,32,1.323232,0.9990787905744972,0.005214607950679742,0.011270682376108506,0.006056074425428764
2,6,37,1.373737,0.9990787905744972,0.005810011924120667,0.010536480680259896,0.0047264687561392295
2,6,42,1.424242,0.9990787905744972,0.007980787535221665,0.014372565986529222,0.006391778451307556
2,6,47,1.474747,0.9990787905744972,0.005264888112507904,0.00996718100525779,0.004702292892749886
2,6,52,1.525253,0.9990787905744972,0.006344588585935409,0.00910495246856136,0.0027603638826259507
2,6,57,1.575758,0.9990787905744972,0.0036269934657124667,0.005224971594447644,0.0015979781287351774
2,6,62,1.626263,0.9990787905744972,0.0044090904416967435,0.007609075906603289,0.0031999854649065454
