case_id,size_ratio,simulation_number,particle_count,small_particle_count,training_snapshot_count,validation_snapshot_count,rank,relative_validation_fluctuation_error_percent,mean_particle_xz_rmse,median_particle_xz_rmse,p95_particle_xz_rmse,maximum_particle_xz_rmse
ratio_2_000000_num_100,2.0,100,20449,18169,101,99,0,99.99999999999984,13.725421008268091,13.699444728925444,14.23215686670457,14.289996311703167
ratio_2_000000_num_100,2.0,100,20449,18169,101,99,8,78.60105951789603,10.631747016913156,11.01781079928554,12.768845110936814,12.82633210260213
ratio_2_000000_num_100,2.0,100,20449,18169,101,99,14,76.85581853200894,10.344031123026562,10.707136438750641,12.707008591255402,12.775993851901006
ratio_2_000000_num_100,2.0,100,20449,18169,101,99,27,75.67716486002341,10.115670361039644,10.355549045631005,12.642096688745863,12.661402249634587
ratio_2_000000_num_100,2.0,100,20449,18169,101,99,100,74.79956144403164,9.954935140214854,10.158062161228077,12.572064407791574,12.592223364162292
