case_id,size_ratio,simulation_number,particle_count,small_particle_count,training_snapshot_count,validation_snapshot_count,rank,relative_validation_fluctuation_error_percent,mean_particle_xz_rmse,median_particle_xz_rmse,p95_particle_xz_rmse,maximum_particle_xz_rmse
ratio_1_000000_num_1,1.0,1,10792,5396,101,99,0,100.00000000000007,16.186471901942827,16.133795107332187,16.899197419608633,16.956817449355214
ratio_1_000000_num_1,1.0,1,10792,5396,101,99,8,68.94589352698694,10.973689934993564,10.619917532660287,13.52822912577391,13.626877221286053
ratio_1_000000_num_1,1.0,1,10792,5396,101,99,14,67.57176264871688,10.715167419970673,10.310542335022957,13.41575659650736,13.516340884018502
ratio_1_000000_num_1,1.0,1,10792,5396,101,99,27,66.64648260330515,10.505025421572427,10.145113820920967,13.397909543408336,13.4856188273831
ratio_1_000000_num_1,1.0,1,10792,5396,101,99,100,65.80574840021725,10.323316939716127,10.017861592689895,13.330118264342692,13.411603256182598
