case_id,size_ratio,simulation_number,particle_count,small_particle_count,training_snapshot_count,validation_snapshot_count,field,rank,relative_l2_error_percent,normalised_l1_error_percent,active_bed_rmse,correlation,field_integral,integral_error_percent,field_centroid_error,maximum_volume_fraction,grid_fraction_phi_gt_one_percent,route,error_multiple_of_cycle_variation,maximum_over_true_maximum,minimum_volume_fraction,grid_fraction_phi_lt_zero_percent
ratio_1_747475_num_75,1.747475,75,16584,13961,101,99,CG then POD,0,0.8766697214344926,0.8320109336965951,0.002354974148732008,0.999953264447222,282.7611005233119,-4.593732969563936e-06,0.014173234952988108,0.5321087380210662,0.0,CG then POD,1.0000000000000004,0.9981884834897391,0.0,0.0
ratio_1_747475_num_75,1.747475,75,16584,13961,101,99,Particle POD then CG,0,487.82604495999055,175.57673187094403,1.311350599130204,0.28670606526637266,282.76103442102016,-2.797116662884603e-05,0.014172702918913347,15.899682551993306,1.01,Particle POD then CG,556.4536256159984,29.826384873074826,0.0,0.0
ratio_1_747475_num_75,1.747475,75,16584,13961,101,99,CG then POD,8,0.8009644754661543,0.7847670066765979,0.002151018331623166,0.9999609961630597,282.7611010602951,-4.403825938193008e-06,0.005244823296442648,0.5321664416876417,0.0,CG then POD,0.9136445070277303,0.9982967304161945,-1.9616193637312626e-18,0.54
ratio_1_747475_num_75,1.747475,75,16584,13961,101,99,Particle POD then CG,8,117.72923914492452,79.72430378309676,0.31646733770759483,0.734562926344394,282.23539675908387,-0.18592257859922395,0.05942328335243507,2.3815942712894027,1.97,Particle POD then CG,134.2914398278573,4.467658213596377,0.0,0.0
ratio_1_747475_num_75,1.747475,75,16584,13961,101,99,CG then POD,14,0.7882488679347559,0.7819679515965704,0.0021166138820847245,0.9999622045035601,282.76110222846347,-3.990696870108291e-06,0.009898196272319774,0.5323038385253867,0.0,CG then POD,0.8991400622858816,0.9985544746164025,-2.027152128755282e-18,0.52
ratio_1_747475_num_75,1.747475,75,16584,13961,101,99,Particle POD then CG,14,112.81028902422321,77.0288566541756,0.3032429917915835,0.7455334129239436,282.2034231715933,-0.19723021107152722,0.051281885235065994,2.3292275109601617,1.9300000000000002,Particle POD then CG,128.68048965992807,4.369422846756289,0.0,0.0
ratio_1_747475_num_75,1.747475,75,16584,13961,101,99,CG then POD,27,0.7640762354764785,0.7686297410278236,0.0020517179743070953,0.9999644774650741,282.7611010226008,-4.417156728860726e-06,0.010207168467199186,0.5324087202191137,0.0,CG then POD,0.8715668133561436,0.9987512233095297,-3.737798047006144e-18,0.52
ratio_1_747475_num_75,1.747475,75,16584,13961,101,99,Particle POD then CG,27,110.57016743016912,75.31006009145534,0.29722015538202584,0.749982937966386,282.21971888804575,-0.19146714264601358,0.046699785292942525,2.341895671192623,1.92,Particle POD then CG,126.12522678351826,4.393187184282626,0.0,0.0
ratio_1_747475_num_75,1.747475,75,16584,13961,101,99,CG then POD,100,0.696551786172797,0.7160565605505376,0.0018696323604053713,0.9999704291812408,282.76110722155886,-2.2248616299684163e-06,0.017488251276161278,0.5325807637940339,0.0,CG then POD,0.7945429950894519,0.9990739616952634,-5.343818183963232e-06,0.88
ratio_1_747475_num_75,1.747475,75,16584,13961,101,99,Particle POD then CG,100,106.95749452641769,73.32531174132697,0.2875080971663822,0.7585251752493276,282.19242919251155,-0.20111829134718645,0.05813216496654515,2.292503032867262,1.8499999999999999,Particle POD then CG,122.00432148084622,4.30053100477896,0.0,0.0
