case_id,size_ratio,simulation_number,particle_count,small_particle_count,training_snapshot_count,validation_snapshot_count,route,rank,spacetime_relative_l2_error_percent,mean_snapshot_l2_error_percent,median_snapshot_l2_error_percent,p95_snapshot_l2_error_percent,maximum_snapshot_l2_error_percent,mean_spatial_correlation,minimum_spatial_correlation,time_averaged_l2_error_percent,mean_absolute_integral_error_percent,maximum_volume_fraction,minimum_volume_fraction,grid_time_fraction_phi_gt_one_percent,grid_time_fraction_phi_lt_tolerance_percent,average_field_consistency_percent
ratio_1_252525_num_26,1.252525,26,11626,7701,101,99,CG then POD,0,9.604218530442946,9.595843314016907,9.510990822438922,10.196418871571414,10.613577150067291,0.9939963808687456,0.9926444277763115,1.7102078838090893,2.711655876326989e-05,0.4845803520915937,0.0,0.0,0.0,0.0
ratio_1_252525_num_26,1.252525,26,11626,7701,101,99,Particle POD then CG,0,515.5909349918852,515.5935743225929,515.2889963383357,517.8924962852205,518.817389081353,0.2951115227475037,0.27375604840591566,517.8226510155854,4.0277785460661716e-05,14.928933509133273,0.0,1.0699999999999998,0.0,0.0
ratio_1_252525_num_26,1.252525,26,11626,7701,101,99,CG then POD,8,9.065863382537044,9.059302733913261,9.052406781213978,9.5566479352448,9.768319396697667,0.9946534678731019,0.993784004493001,1.558537278479765,2.6903572521921798e-05,0.49559535917347536,-0.0007243308895800624,0.0,0.06414141414141414,0.0
ratio_1_252525_num_26,1.252525,26,11626,7701,101,99,Particle POD then CG,8,111.54194916761864,103.8517119092756,78.09557823975055,160.3059064438734,164.69940295473043,0.7684050515381935,0.6465074733077313,88.77055739954787,0.2889879529935552,3.5133240141334143,0.0,1.0823232323232324,0.0,0.0
ratio_1_252525_num_26,1.252525,26,11626,7701,101,99,CG then POD,14,8.876690064581823,8.869303650695723,8.914421162255449,9.419945956017816,9.556585590522404,0.9948747316863225,0.9940556571201867,1.5434557837163443,2.6729100798091273e-05,0.5016987994985367,-0.001043437760185428,0.0,0.1107070707070707,0.0
ratio_1_252525_num_26,1.252525,26,11626,7701,101,99,Particle POD then CG,14,110.87509950914725,102.97662480009522,78.10387041638444,169.5462833743201,177.78343490577473,0.768471402813671,0.6146154078699666,85.65605385288816,0.3236726847429009,3.9956359338259793,0.0,1.0768686868686868,0.0,0.0
ratio_1_252525_num_26,1.252525,26,11626,7701,101,99,CG then POD,27,8.498653996312548,8.49147286878314,8.561934865674182,8.990630123403568,9.180939320050056,0.9953032563612304,0.9945166300620933,1.49824593598878,2.8426002728068587e-05,0.5022442581268194,-0.001445137288896749,0.0,0.26585858585858585,0.0
ratio_1_252525_num_26,1.252525,26,11626,7701,101,99,Particle POD then CG,27,109.51926726001915,100.70390466985663,78.4767321850993,172.00844488441558,179.47982764294554,0.7748406132834147,0.6104012097049649,83.58499532080467,0.327578727701728,4.155232196095694,0.0,1.0291919191919192,0.0,0.0
ratio_1_252525_num_26,1.252525,26,11626,7701,101,99,CG then POD,100,7.5165780760079945,7.509311627288083,7.526795876249961,8.016797436177091,8.208033160774207,0.9963301105099786,0.9956182988111811,1.450050622354342,3.5453421118233384e-05,0.5152188287169042,-0.006504527148025352,0.0,1.0343434343434343,0.0
ratio_1_252525_num_26,1.252525,26,11626,7701,101,99,Particle POD then CG,100,105.70973145777397,96.18028664414263,76.60795811529353,167.44849057891045,175.69812599181554,0.786748605621882,0.6167548032991086,81.62641410942125,0.3290654812869784,3.8699606934870263,0.0,0.9761616161616162,0.0,0.0
