case_id,size_ratio,simulation_number,particle_count,small_particle_count,training_snapshot_count,validation_snapshot_count,field,rank,relative_l2_error_percent,normalised_l1_error_percent,active_bed_rmse,correlation,field_integral,integral_error_percent,field_centroid_error,maximum_volume_fraction,grid_fraction_phi_gt_one_percent,route,error_multiple_of_cycle_variation,maximum_over_true_maximum,minimum_volume_fraction,grid_fraction_phi_lt_zero_percent
ratio_2_000000_num_100,2.0,100,20449,18169,101,99,CG then POD,0,1.6730327339206577,1.482130245029695,0.004627733667684413,0.9998316820797083,282.7600454738499,-1.94092890211958e-06,0.004025391571170932,0.5399213034208402,0.0,CG then POD,0.9999999999999993,1.0005756027188764,0.0,0.0
ratio_2_000000_num_100,2.0,100,20449,18169,101,99,Particle POD then CG,0,484.8956333910482,176.48659370394145,1.3414735345156095,0.2791774573120874,282.7600130423462,-1.3410549027580989e-05,0.004025471693213174,16.015546120578918,0.98,Particle POD then CG,289.8303324016395,29.679815578567293,0.0,0.0
ratio_2_000000_num_100,2.0,100,20449,18169,101,99,CG then POD,8,1.6574329176043605,1.4744471260385592,0.004584529470828926,0.9998348258116512,282.7600441763005,-2.3998160140158316e-06,0.0042646360989044675,0.5400007469948449,0.0,CG then POD,0.9906757255850333,1.0007228265854624,-1.6328934499629985e-18,0.42
ratio_2_000000_num_100,2.0,100,20449,18169,101,99,Particle POD then CG,8,123.85904687153544,83.75459846872907,0.34265477392326443,0.7138477267162027,282.3472798742088,-0.14597928045644765,0.017391985344292794,2.566524547993172,2.0,Particle POD then CG,74.03265002548915,4.756252124579417,0.0,0.0
ratio_2_000000_num_100,2.0,100,20449,18169,101,99,CG then POD,14,1.644754369783236,1.4642149317200104,0.004549420947723011,0.9998372986764967,282.7600431920859,-2.747890141428473e-06,0.0038772469756931252,0.5401520597680994,0.0,CG then POD,0.9830975428250266,1.001003237579322,-2.4953475723952987e-18,0.44999999999999996
ratio_2_000000_num_100,2.0,100,20449,18169,101,99,Particle POD then CG,14,118.01044935792847,80.25310521543757,0.3264729422709663,0.7269648594257958,282.30174511367494,-0.16208295577372184,0.01483188470479832,2.5779215484979665,2.01,Particle POD then CG,70.53684423817433,4.7773729075102285,0.0,0.0
ratio_2_000000_num_100,2.0,100,20449,18169,101,99,CG then POD,27,1.5821009881394006,1.42661870042932,0.004375982805726643,0.99984968887328,282.76005208321783,3.9651865905545944e-07,0.008642839332319813,0.5401202737388804,0.0,CG then POD,0.9456485555018611,1.0009443320959814,-3.3735242627521637e-06,0.53
ratio_2_000000_num_100,2.0,100,20449,18169,101,99,Particle POD then CG,27,114.66827811248066,78.1279569899891,0.317226097679884,0.7342205952601795,282.2746838396678,-0.17165335792745523,0.014262749906479109,2.5399729623873477,1.9900000000000002,Particle POD then CG,68.53917188085254,4.707047048575995,0.0,0.0
ratio_2_000000_num_100,2.0,100,20449,18169,101,99,CG then POD,100,1.3922241003929958,1.31803689382853,0.003849988808313456,0.9998834576502176,282.76005588149303,1.7398043137982054e-06,0.016626905446326803,0.5422766954518327,0.0,CG then POD,0.8321559238894247,1.0049405866269339,-6.564592951259307e-05,2.17
ratio_2_000000_num_100,2.0,100,20449,18169,101,99,Particle POD then CG,100,110.80769972561926,75.91849878232998,0.30654529177378775,0.7435938986049542,282.2909071463337,-0.1659158760551915,0.009811246126196148,2.4654383366708594,1.94,Particle POD then CG,66.23163879522404,4.568920385343424,0.0,0.0
