model,rank,evaluation_role,uncertainty_source,duration_scaling,size_ratio,source_simulation,mode,window_count,sample_ddof,short_duration,target_duration,duration_exponent,duration_factor,mean_window_coefficient,canonical_coefficient,mean_vs_canonical_coefficient,short_modal_sd_absolute,target_modal_sd_absolute,short_modal_sd_percent,target_modal_sd_percent,naive_ten_window_mean_sd_absolute,truth_field_norm
validation_selected_rank,6,fitting,observed_numbered_windows,empirical_primary,1.606061,61,1,10,1,34.372,343.72,-0.461059,0.3458923842818767,-14.691393511309576,-14.69152104908992,0.00012753778034380048,0.018923323167045574,0.006545433368785867,0.1284835482050603,0.04444148082964375,0.005984080210729496,14.728207176255644
validation_selected_rank,6,fitting,observed_numbered_windows,empirical_primary,1.606061,61,2,10,1,34.372,343.72,-0.461059,0.3458923842818767,1.0235859538477814,1.0234760717540223,0.00010988209375906166,0.02956770539524688,0.010227244116906052,0.20075563197477975,0.06943984420177153,0.009350129423382926,14.728207176255644
validation_selected_rank,6,fitting,observed_numbered_windows,empirical_primary,1.606061,61,3,10,1,34.372,343.72,-0.461059,0.3458923842818767,-0.10738066001066,-0.10695728607095638,-0.00042337393970362514,0.07372916429036347,0.025502356427504022,0.5005983648113487,0.17315316197220612,0.02331520891383006,14.728207176255644
validation_selected_rank,6,fitting,observed_numbered_windows,empirical_primary,1.606061,61,4,10,1,34.372,343.72,-0.461059,0.3458923842818767,0.11394388493875081,0.11380839937595534,0.00013548556279546764,0.059815237590491864,0.020689635146562167,0.40612707897621186,0.14047626366851595,0.01891523895700763,14.728207176255644
validation_selected_rank,6,fitting,observed_numbered_windows,empirical_primary,1.606061,61,5,10,1,34.372,343.72,-0.461059,0.3458923842818767,0.03606456706669036,0.03596675881183485,9.780825485550954e-05,0.05779605318711041,0.01999121463897178,0.3924174374752645,0.13573420308210352,0.01827671678395027,14.728207176255644
validation_selected_rank,6,fitting,observed_numbered_windows,empirical_primary,1.606061,61,6,10,1,34.372,343.72,-0.461059,0.3458923842818767,0.048550990782688694,0.048891371006114626,-0.00034038022342593177,0.08146959707472368,0.028179713178659978,0.5531535243886738,0.19133159142472164,0.02576294868123178,14.728207176255644
validation_selected_rank,6,fitting,observed_numbered_windows,empirical_primary,1.707071,71,1,10,1,34.372,343.72,-0.461059,0.3458923842818767,-14.884058606387688,-14.884029710847615,-2.8895540072682024e-05,0.021578345544885805,0.007463785389378762,0.14436172277769532,0.04993362049061633,0.0068236720059986255,14.947414820003644
validation_selected_rank,6,fitting,observed_numbered_windows,empirical_primary,1.707071,71,2,10,1,34.372,343.72,-0.461059,0.3458923842818767,1.3650766642692336,1.3651194060069471,-4.2741737713569705e-05,0.030209525383433695,0.010449244762899755,0.20210535231152654,0.06990670218716262,0.009553090724432197,14.947414820003644
validation_selected_rank,6,fitting,observed_numbered_windows,empirical_primary,1.707071,71,3,10,1,34.372,343.72,-0.461059,0.3458923842818767,0.13141957088304262,0.131705310776732,-0.0002857398936893796,0.06895240763652087,0.023850112679372086,0.46129988674860406,0.15956011769643436,0.02180466582837935,14.947414820003644
validation_selected_rank,6,fitting,observed_numbered_windows,empirical_primary,1.707071,71,4,10,1,34.372,343.72,-0.461059,0.3458923842818767,0.06965751981195659,0.0700632817092329,-0.0004057618972763133,0.04963051898751784,0.017166818545739496,0.332034131554969,0.11484807742651053,0.015694548145679024,14.947414820003644
validation_selected_rank,6,fitting,observed_numbered_windows,empirical_primary,1.707071,71,5,10,1,34.372,343.72,-0.461059,0.3458923842818767,0.011140368254145152,0.010667473692763763,0.00047289456138138904,0.0437744776030038,0.015141258428796595,0.2928565115114209,0.10129683701915823,0.013842705260951996,14.947414820003644
validation_selected_rank,6,fitting,observed_numbered_windows,empirical_primary,1.707071,71,6,10,1,34.372,343.72,-0.461059,0.3458923842818767,0.03955479164983208,0.0392181308897238,0.0003366607601082844,0.0750801224851297,0.025969642578556853,0.5022950348889254,0.1737400272306788,0.023742419405743127,14.947414820003644
validation_selected_rank,6,fitting,observed_numbered_windows,empirical_primary,1.808081,81,1,10,1,34.372,343.72,-0.461059,0.3458923842818767,-15.036331189399188,-15.036343741369429,1.2551970240082255e-05,0.014613228367971073,0.005054604402253072,0.0965990915999085,0.03341289011295576,0.004621108561097375,15.127707855158457
validation_selected_rank,6,fitting,observed_numbered_windows,empirical_primary,1.808081,81,2,10,1,34.372,343.72,-0.461059,0.3458923842818767,1.6274681754864209,1.6270598541531442,0.0004083213332766178,0.03942258402041214,0.013635971581372967,0.2605985281965191,0.09013904625824185,0.012466515675386024,15.127707855158457
validation_selected_rank,6,fitting,observed_numbered_windows,empirical_primary,1.808081,81,3,10,1,34.372,343.72,-0.461059,0.3458923842818767,0.31794778604322804,0.31735831307741247,0.000589472965815574,0.04682899984418913,0.01619779440964221,0.309557801436658,0.10707368601198139,0.01480863000553078,15.127707855158457
validation_selected_rank,6,fitting,observed_numbered_windows,empirical_primary,1.808081,81,4,10,1,34.372,343.72,-0.461059,0.3458923842818767,-0.01048739598343493,-0.010161907272776627,-0.00032548871065830355,0.06945907779582564,0.02402536602881849,0.4591513695324339,0.15881696195386258,0.021964889000963692,15.127707855158457
validation_selected_rank,6,fitting,observed_numbered_windows,empirical_primary,1.808081,81,5,10,1,34.372,343.72,-0.461059,0.3458923842818767,0.018993764768568882,0.018721720896652513,0.00027204387191636856,0.05822088305294591,0.02013816005417977,0.38486255558599347,0.13312102697245556,0.018411059783360665,15.127707855158457
validation_selected_rank,6,fitting,observed_numbered_windows,empirical_primary,1.808081,81,6,10,1,34.372,343.72,-0.461059,0.3458923842818767,-0.022196887951146837,-0.022657864860543896,0.0004609769093970595,0.05334781428492546,0.01845260267923963,0.3526496862294586,0.12197884078616314,0.016870060133203132,15.127707855158457
validation_selected_rank,6,fitting,observed_numbered_windows,empirical_primary,1.909091,91,1,10,1,34.372,343.72,-0.461059,0.3458923842818767,-15.080326965248599,-15.08023078369176,-9.618155683810414e-05,0.03013189284747804,0.010422392259940206,0.1985090593443326,0.06866277183816374,0.009528541161016717,15.179102126120826
validation_selected_rank,6,fitting,observed_numbered_windows,empirical_primary,1.909091,91,2,10,1,34.372,343.72,-0.461059,0.3458923842818767,1.6776068700952194,1.6770677661309732,0.0005391039642461681,0.048701647592061775,0.016845529004073965,0.320846695591131,0.11097842852697777,0.015400813219377009,15.179102126120826
validation_selected_rank,6,fitting,observed_numbered_windows,empirical_primary,1.909091,91,3,10,1,34.372,343.72,-0.461059,0.3458923842818767,0.41144047228986647,0.41159378733017776,-0.00015331504031129706,0.07364488019482089,0.025473203200739758,0.4851728355400531,0.16781758887374779,0.02328855594258588,15.179102126120826
validation_selected_rank,6,fitting,observed_numbered_windows,empirical_primary,1.909091,91,4,10,1,34.372,343.72,-0.461059,0.3458923842818767,-0.049470819696893986,-0.04963544884255831,0.0001646291456643273,0.07632768826600535,0.02640116608105241,0.5028471884029129,0.1739310129261216,0.024136934345588484,15.179102126120826
validation_selected_rank,6,fitting,observed_numbered_windows,empirical_primary,1.909091,91,5,10,1,34.372,343.72,-0.461059,0.3458923842818767,0.020884318355135014,0.02060760592629524,0.0002767124288397746,0.06318725373556944,0.021855989850820032,0.41627794062228624,0.14398736940579207,0.01998156408953822,15.179102126120826
validation_selected_rank,6,fitting,observed_numbered_windows,empirical_primary,1.909091,91,6,10,1,34.372,343.72,-0.461059,0.3458923842818767,0.06321037566731422,0.06244850813863289,0.0007618675286813273,0.06822900432321621,0.023599892982535727,0.4494930184691552,0.15547621187635371,0.021575905614683838,15.179102126120826
validation_selected_rank,6,fitting,observed_numbered_windows,inverse_sqrt_sensitivity,1.0,1,1,10,1,34.372,343.72,-0.5,0.31622776601683794,-11.59144080883797,-11.5916031336584,0.00016232482042966012,0.021943305053071464,0.006939082335958781,0.17506440778894455,0.055360226584158664,0.00693908233595878,12.534418235102383
validation_selected_rank,6,fitting,observed_numbered_windows,inverse_sqrt_sensitivity,1.0,1,2,10,1,34.372,343.72,-0.5,0.31622776601683794,-4.673964981382044,-4.6735707102010515,-0.0003942711809923338,0.03612268127074423,0.01142299480078572,0.28818793655363595,0.09113302736935852,0.01142299480078572,12.534418235102383
validation_selected_rank,6,fitting,observed_numbered_windows,inverse_sqrt_sensitivity,1.0,1,3,10,1,34.372,343.72,-0.5,0.31622776601683794,0.910336148911259,0.9111603125898449,-0.000824163678585843,0.0552405442202452,0.017468593892322488,0.44071087452264185,0.139365015309622,0.017468593892322488,12.534418235102383
validation_selected_rank,6,fitting,observed_numbered_windows,inverse_sqrt_sensitivity,1.0,1,4,10,1,34.372,343.72,-0.5,0.31622776601683794,0.20623129892407163,0.2058410510801815,0.00039024784389013467,0.08864001583495744,0.028030434187185732,0.7071729550775869,0.22362772377171103,0.02803043418718573,12.534418235102383
validation_selected_rank,6,fitting,observed_numbered_windows,inverse_sqrt_sensitivity,1.0,1,5,10,1,34.372,343.72,-0.5,0.31622776601683794,0.13523501859895665,0.135180890413131,5.4128185825647046e-05,0.041818340090819264,0.013224120265452147,0.3336280895247923,0.10550246543089066,0.013224120265452147,12.534418235102383
validation_selected_rank,6,fitting,observed_numbered_windows,inverse_sqrt_sensitivity,1.0,1,6,10,1,34.372,343.72,-0.5,0.31622776601683794,0.08629896823657952,0.08581269328029453,0.0004862749562849905,0.07519267471748178,0.023778011546740037,0.5998896263641996,0.18970175640182646,0.023778011546740033,12.534418235102383
validation_selected_rank,6,fitting,observed_numbered_windows,inverse_sqrt_sensitivity,1.10101,11,1,10,1,34.372,343.72,-0.5,0.31622776601683794,-12.337821085519213,-12.337652934264904,-0.00016815125430902356,0.03956496733100888,0.012511541231614113,0.30999978195519456,0.09803053851339803,0.012511541231614113,12.762901664468703
