model,rank,evaluation_role,uncertainty_source,prediction_source,duration_scaling,size_ratio,source_simulation,quantity,mode,loo_eligible,exclusion_reason,observed_absolute,predicted_absolute,absolute_error,relative_error_percent
validation_selected_rank,6,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.606061,61,modal_vector_summary,0,True,,0.04497096028384548,0.0395125271696154,0.008020385007674487,17.83458693577326
validation_selected_rank,6,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.606061,61,field,0,True,,0.10937885656265021,0.11019177054358677,0.0008129139809365526,0.7432094341477508
validation_selected_rank,6,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.707071,71,mode,1,True,,0.0068236720059986255,0.005302594385913436,0.0015210776200851898,22.2911889485313
validation_selected_rank,6,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.707071,71,mode,2,True,,0.009553090724432197,0.010908322549384475,0.0013552318249522785,14.186317957666303
validation_selected_rank,6,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.707071,71,mode,3,True,,0.021804665828379352,0.019061919459680422,0.00274274636869893,12.578713153811202
validation_selected_rank,6,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.707071,71,mode,4,True,,0.015694548145679024,0.02044006397898566,0.004745515833306638,30.236715254609987
validation_selected_rank,6,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.707071,71,mode,5,True,,0.013842705260951998,0.01834388828365547,0.004501183022703472,32.51664279380831
validation_selected_rank,6,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.707071,71,mode,6,True,,0.023742419405743127,0.021316504407217458,0.0024259149985256696,10.217640237367123
validation_selected_rank,6,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.707071,71,modal_vector_summary,0,True,,0.040185934151128165,0.0414626771268023,0.0077677938165742035,19.329633566216682
validation_selected_rank,6,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.707071,71,field,0,True,,0.1127061997881056,0.10743960795571803,0.0052665918323875766,4.6728501557936335
validation_selected_rank,6,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.808081,81,mode,1,True,,0.004621108561097375,0.008176106583507672,0.003554998022410297,76.92955002914044
validation_selected_rank,6,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.808081,81,mode,2,True,,0.012466515675386024,0.012476951971904604,1.0436296518579607e-05,0.08371462235582877
validation_selected_rank,6,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.808081,81,mode,3,True,,0.01480863000553078,0.02254661088548262,0.007737980879951839,52.25318531870828
validation_selected_rank,6,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.808081,81,mode,4,True,,0.021964889000963692,0.019915741245633757,0.002049147755329935,9.329196952645791
validation_selected_rank,6,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.808081,81,mode,5,True,,0.018411059783360665,0.01691213467524511,0.0014989251081155563,8.141438492694688
validation_selected_rank,6,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.808081,81,mode,6,True,,0.016870060133203132,0.022659162510213486,0.005789102377010354,34.3158372365041
validation_selected_rank,6,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.808081,81,modal_vector_summary,0,True,,0.03875676173428097,0.04389723688452822,0.010605373981550403,27.36393214237448
validation_selected_rank,6,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.808081,81,field,0,True,,0.10550035934878584,0.11387061700604376,0.00837025765725792,7.933866490052151
validation_selected_rank,6,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.909091,91,mode,1,False,endpoint_requires_extrapolation,0.009528541161016719,,,
validation_selected_rank,6,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.909091,91,mode,2,False,endpoint_requires_extrapolation,0.01540081321937701,,,
validation_selected_rank,6,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.909091,91,mode,3,False,endpoint_requires_extrapolation,0.023288555942585883,,,
validation_selected_rank,6,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.909091,91,mode,4,False,endpoint_requires_extrapolation,0.024136934345588487,,,
validation_selected_rank,6,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.909091,91,mode,5,False,endpoint_requires_extrapolation,0.01998156408953822,,,
validation_selected_rank,6,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.909091,91,mode,6,False,endpoint_requires_extrapolation,0.02157590561468384,,,
validation_selected_rank,6,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.909091,91,modal_vector_summary,0,False,endpoint_requires_extrapolation,0.048142592249769835,,,
validation_selected_rank,6,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,inverse_sqrt_sensitivity,1.909091,91,field,0,False,endpoint_requires_extrapolation,0.11503503422398191,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.0,1,mode,1,False,endpoint_requires_extrapolation,0.007590022103831441,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.0,1,mode,2,False,endpoint_requires_extrapolation,0.012494560351392013,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.0,1,mode,3,False,endpoint_requires_extrapolation,0.019107283549369056,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.0,1,mode,4,False,endpoint_requires_extrapolation,0.030659906419936732,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.0,1,mode,5,False,endpoint_requires_extrapolation,0.014464645360723867,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.0,1,mode,6,False,endpoint_requires_extrapolation,0.026008573538561362,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.0,1,mode,7,False,endpoint_requires_extrapolation,0.018645002776012484,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.0,1,mode,8,False,endpoint_requires_extrapolation,0.019660175924843353,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.0,1,mode,9,False,endpoint_requires_extrapolation,0.025035564407688126,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.0,1,mode,10,False,endpoint_requires_extrapolation,0.019096622086406796,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.0,1,mode,11,False,endpoint_requires_extrapolation,0.016851683661468088,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.0,1,mode,12,False,endpoint_requires_extrapolation,0.014861887905946308,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.0,1,mode,13,False,endpoint_requires_extrapolation,0.028048699112342486,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.0,1,mode,14,False,endpoint_requires_extrapolation,0.02237315924939787,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.0,1,mode,15,False,endpoint_requires_extrapolation,0.023184195551836304,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.0,1,modal_vector_summary,0,False,endpoint_requires_extrapolation,0.08037276431614836,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.0,1,field,0,False,endpoint_requires_extrapolation,0.1445121491044985,,,
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.10101,11,mode,1,True,,0.013685220884157221,0.009293477793513845,0.0043917430906433765,32.09113778885005
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.10101,11,mode,2,True,,0.02648388827690764,0.01631640368433451,0.01016748459257313,38.39120784027233
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.10101,11,mode,3,True,,0.013734466328124544,0.025694742769089257,0.011960276440964713,87.08220731134809
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.10101,11,mode,4,True,,0.02651321630253734,0.028535204275886863,0.002021987973349522,7.626339823418615
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.10101,11,mode,5,True,,0.02175676403903246,0.014032906717310419,0.00772385732172204,35.500947235835014
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.10101,11,mode,6,True,,0.022520962930333326,0.025052882360211876,0.00253191942987855,11.242500765668085
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.10101,11,mode,7,True,,0.028392291821849568,0.029154867826395633,0.0007625760045460658,2.685855757368688
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.10101,11,mode,8,True,,0.021754844107102645,0.018226562362913548,0.003528281744189097,16.218372914183117
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.10101,11,mode,9,True,,0.02467417706675809,0.023666129271450162,0.0010080477953079287,4.085436335244614
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.10101,11,mode,10,True,,0.015437514868641299,0.015409386721757389,2.8128146883910077e-05,0.18220644399862346
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.10101,11,mode,11,True,,0.015305372690223732,0.013956833595888235,0.001348539094335497,8.810887010917892
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.10101,11,mode,12,True,,0.01595838046857269,0.015017821715223471,0.0009405587533492174,5.893823343800379
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.10101,11,mode,13,True,,0.023831100427923666,0.02578176846824913,0.0019506680403254643,8.185388023625647
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.10101,11,mode,14,True,,0.019619790264004615,0.015181375588310907,0.0044384146756937075,22.62213110318835
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.10101,11,mode,15,True,,0.032504585734882525,0.02255084111265628,0.009953744622226247,30.622585697329207
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.10101,11,modal_vector_summary,0,True,,0.08593995388484722,0.08034570280157698,0.021799139960720432,25.365547658926562
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.10101,11,field,0,True,,0.1436835084809138,0.142087025784109,0.0015964826968047907,1.1111106025204414
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.20202,21,mode,1,True,,0.010996933483196249,0.011320800660214684,0.0003238671770184349,2.9450680729615835
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.20202,21,mode,2,True,,0.020138247017277004,0.021384805865161314,0.0012465588478843097,6.190006740978308
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.20202,21,mode,3,True,,0.03228220198880946,0.021168873197806658,0.011113328791002804,34.425559925730006
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.20202,21,mode,4,True,,0.02641050213183699,0.027938550433902667,0.0015280483020656752,5.785760128443992
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.20202,21,mode,5,True,,0.01360116807389697,0.023236469143683925,0.009635301069786955,70.8417175454128
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.20202,21,mode,6,True,,0.02409719118186239,0.03170132604763011,0.00760413486576772,31.556104644641085
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.20202,21,mode,7,True,,0.03966473287677878,0.0255996322446574,0.014065100632121384,35.45996559668153
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.20202,21,mode,8,True,,0.016792948800983743,0.01952003451827731,0.0027270857172935654,16.23946901531559
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.20202,21,mode,9,True,,0.0222966941352122,0.022311549378407687,1.4855243195485701e-05,0.0666253172124986
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.20202,21,mode,10,True,,0.011722151357107982,0.01726926200252713,0.005547110645419146,47.321609117899115
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.20202,21,mode,11,True,,0.011061983530308381,0.0168470333494025,0.005785049819094119,52.29667720299748
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.20202,21,mode,12,True,,0.015173755524500633,0.013603791354716677,0.001569964169783956,10.346576147539608
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.20202,21,mode,13,True,,0.023514837824155775,0.0225452179688623,0.0009696198552934764,4.123438411713934
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.20202,21,mode,14,True,,0.007989591927223946,0.01939751854822071,0.011407926620996765,142.7848471475132
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.20202,21,mode,15,True,,0.021917486673476254,0.026633291155693073,0.004715804482216819,21.516173603626342
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.20202,21,modal_vector_summary,0,True,,0.08349500837652073,0.0851718018298489,0.026522589690040777,31.765479404992885
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.20202,21,field,0,True,,0.1396619024637195,0.14167669456644275,0.002014792102723234,1.442621120850494
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.30303,31,mode,1,True,,0.008956380436272154,0.010555698466559854,0.0015993180302877,17.8567451624841
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.30303,31,mode,2,True,,0.016285723453415002,0.021751572825839574,0.005465849372424572,33.56221409542861
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.30303,31,mode,3,True,,0.028603280067488752,0.028745308972750246,0.00014202890526149314,0.4965476159600555
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.30303,31,mode,4,True,,0.02936388456526799,0.022037845123531432,0.0073260394417365565,24.949149440540637
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.30303,31,mode,5,True,,0.024716174248335387,0.017182903565933716,0.0075332706824016715,30.479113016081083
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.30303,31,mode,6,True,,0.04088168916492688,0.024648197087102895,0.016233492077823982,39.70846706537503
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.30303,31,mode,7,True,,0.022806972667465238,0.034139215272379064,0.011332242604913827,49.68762303591295
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.30303,31,mode,8,True,,0.017285224929451976,0.015221175661352466,0.0020640492680995097,11.941118941313944
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.30303,31,mode,9,True,,0.019948921690057287,0.023231245419043586,0.0032823237289862986,16.45363985073056
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.30303,31,mode,10,True,,0.019101009136412956,0.014159941546125737,0.004941067590287219,25.868097098953164
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.30303,31,mode,11,True,,0.018388694008581268,0.012614442076006843,0.005774251932574425,31.401098576548247
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.30303,31,mode,12,True,,0.011249202240860671,0.014519411656214561,0.00327020941535389,29.070589587903857
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.30303,31,mode,13,True,,0.02125933550980093,0.023478918948567015,0.002219583438766083,10.440511829463418
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.30303,31,mode,14,True,,0.019175246832436807,0.009261958047946672,0.009913288784490135,51.698363369804646
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.30303,31,mode,15,True,,0.020761996576503634,0.020090941193663905,0.0006710553828397289,3.232133192812308
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.30303,31,modal_vector_summary,0,True,,0.08720763872584936,0.0796698857199786,0.02686922070281649,30.810627481021502
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.30303,31,field,0,True,,0.13966988065197172,0.13567345380768564,0.003996426844286083,2.861337623853454
paper_rank15,15,internal_validation,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.40404,41,mode,1,True,,0.010114463449923457,0.00849226709127979,0.0016221963586436662,16.03838272465103
paper_rank15,15,internal_validation,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.40404,41,mode,2,True,,0.023364898634402147,0.01609567037027848,0.0072692282641236665,31.111747488690394
paper_rank15,15,internal_validation,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.40404,41,mode,3,True,,0.025208415956691023,0.02109283101103444,0.004115584945656583,16.32623387652484
paper_rank15,15,internal_validation,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.40404,41,mode,4,True,,0.017665188115225862,0.02367707269573661,0.006011884580510749,34.03238358570903
paper_rank15,15,internal_validation,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.40404,41,mode,5,True,,0.020764639057970467,0.02296355541055818,0.0021989163525877146,10.589716230794124
paper_rank15,15,internal_validation,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.40404,41,mode,6,True,,0.025199202992343402,0.03284456243935646,0.007645359447013059,30.339687526371556
paper_rank15,15,internal_validation,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.40404,41,mode,7,True,,0.02861369766797934,0.025284511387855462,0.003329186280123877,11.634939037779313
paper_rank15,15,internal_validation,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.40404,41,mode,8,True,,0.013649402521721183,0.01813019962850422,0.004480797106783037,32.827789345742076
paper_rank15,15,internal_validation,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.40404,41,mode,9,True,,0.024165796702874973,0.027233134962651562,0.0030673382597765884,12.69289110344817
paper_rank15,15,internal_validation,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.40404,41,mode,10,True,,0.016597731735143496,0.018561221550695978,0.001963489815552482,11.829868363247808
paper_rank15,15,internal_validation,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.40404,41,mode,11,True,,0.01416690062170531,0.016679703318435216,0.002512802696729906,17.73713788095616
paper_rank15,15,internal_validation,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.40404,41,mode,12,True,,0.01386506778792849,0.012095157094226422,0.0017699106937020676,12.765250922487564
paper_rank15,15,internal_validation,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.40404,41,mode,13,True,,0.023443000072978254,0.0171304919209991,0.006312508151979153,26.927049150399963
paper_rank15,15,internal_validation,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.40404,41,mode,14,True,,0.010534324168669399,0.015921734515914478,0.005387410347245079,51.141490056552605
paper_rank15,15,internal_validation,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.40404,41,mode,15,True,,0.01826439571385155,0.019770102320382,0.0015057066065304499,8.24394428439007
paper_rank15,15,internal_validation,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.40404,41,modal_vector_summary,0,True,,0.07689934922539488,0.07974510362786054,0.017229378797601978,22.405103516678697
paper_rank15,15,internal_validation,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.40404,41,field,0,True,,0.13168500515165177,0.12872415023240424,0.002960854919247524,2.2484374100435573
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.505051,51,mode,1,True,,0.008028149151560717,0.008329939576040103,0.00030179042447938537,3.7591531844013586
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.505051,51,mode,2,True,,0.015905615405614554,0.016796038860087608,0.0008904234544730542,5.598170405646435
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.505051,51,mode,3,True,,0.013582307601060118,0.025355386919597316,0.011773079318537197,86.67952209842672
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.505051,51,mode,4,True,,0.01799020452671143,0.019177419116370848,0.0011872145896594175,6.599227862566372
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.505051,51,mode,5,True,,0.021210919221837134,0.020377924934253246,0.0008329942875838874,3.927195605583658
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.505051,51,mode,6,True,,0.024807356146151895,0.026689465462235263,0.0018821093160833677,7.586900050916226
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.505051,51,mode,7,True,,0.027762074635903546,0.028696439733510458,0.0009343650976069116,3.3656169787777164
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.505051,51,mode,8,True,,0.018975182692814348,0.020215564287467715,0.001240381594653367,6.536862462584264
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.505051,51,mode,9,True,,0.03451742034902934,0.024573642653476696,0.009943777695552644,28.807997802281516
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.505051,51,mode,10,True,,0.018021428621076557,0.018968648880907164,0.000947220259830607,5.256077527187866
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.505051,51,mode,11,True,,0.014970695709264415,0.012650255704388819,0.0023204400048755965,15.499880900255178
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.505051,51,mode,12,True,,0.012941120322553597,0.014746823572341979,0.0018057032497883815,13.953222014646045
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.505051,51,mode,13,True,,0.013001607456604872,0.021489084015218665,0.008487476558613793,65.28020928906079
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.505051,51,mode,14,True,,0.012668189989588005,0.009747046135295001,0.0029211438542930037,23.058888891735076
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.505051,51,mode,15,True,,0.018778198244497408,0.017983667078557707,0.0007945311659397006,4.231136318802699
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.505051,51,modal_vector_summary,0,True,,0.07491080538962426,0.07709264036806847,0.018362166886120405,24.51204040674179
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.505051,51,field,0,True,,0.11777831144999726,0.1256621937873971,0.007883882337399839,6.693832030990646
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.606061,61,mode,1,True,,0.006545433368785867,0.00774596727046974,0.0012005339016838727,18.34154950547703
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.606061,61,mode,2,True,,0.010227244116906052,0.013177430084257154,0.0029501859673511013,28.84634348831396
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.606061,61,mode,3,True,,0.025502356427504022,0.018716210140216103,0.006786146287287919,26.60987939125944
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.606061,61,mode,4,True,,0.020689635146562167,0.01757851153622546,0.003111123610336705,15.03711200462448
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.606061,61,mode,5,True,,0.01999121463897178,0.018176088825316863,0.001815125813654915,9.079617454141214
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.606061,61,mode,6,True,,0.028179713178659978,0.025388499362354374,0.0027912138163056037,9.905046934329135
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.606061,61,mode,7,True,,0.028779180979902418,0.03311554489253669,0.00433636391263427,15.067711328069116
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.606061,61,mode,8,True,,0.026781661048791306,0.01589962098379092,0.010882040065000386,40.632431443200225
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.606061,61,mode,9,True,,0.024981484566439446,0.024587178518290956,0.0003943060481484892,1.578393177954711
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.606061,61,mode,10,True,,0.02133954255479999,0.015320570568761016,0.006018971986038974,28.205721704587816
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.606061,61,mode,11,True,,0.011133625801723376,0.012729766035741288,0.001596140234017912,14.336212321513852
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.606061,61,mode,12,True,,0.015628570627450895,0.012401045715757508,0.0032275249116933864,20.651440164491955
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.606061,61,mode,13,True,,0.01953518730105589,0.017128230749688524,0.0024069565513673667,12.321133727943673
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.606061,61,mode,14,True,,0.008959775895903766,0.012838053274020534,0.0038782773781167682,43.285428376504825
paper_rank15,15,fitting,observed_numbered_windows,leave_one_parameter_out_interpolation,empirical_primary,1.606061,61,mode,15,True,,0.017702941222452622,0.022601753968800226,0.004898812746347604,27.6723098426969
