model,rank,case_set,case_identifier,evaluation_role,uncertainty_source,duration_scaling,size_ratio,source_simulation,mode,truth_field_norm,projected_coefficient,predicted_coefficient,coefficient_error_absolute,coefficient_error_percent,modal_uncertainty_absolute,modal_uncertainty_percent,coefficient_error_to_uncertainty_ratio,mode_ratio_stable,uncertainty_rule_frozen_before_evaluation,external_test_used_for_selection
paper_rank15,15,numbered,numbered_simulation_21,fitting,observed_numbered_windows,empirical_primary,1.20202,21,10,13.19016377484132,0.022898603702981867,0.003907751266995649,0.01899085243598622,0.14397738163197812,0.011722151357107982,0.08887040037718562,1.6200825136480346,True,True,False
paper_rank15,15,numbered,numbered_simulation_21,fitting,observed_numbered_windows,empirical_primary,1.20202,21,11,13.19016377484132,0.008366058386791919,0.0023606120117202613,0.006005446375071657,0.04552973319805427,0.011061983530308381,0.08386539939259745,0.5428905547199129,True,True,False
paper_rank15,15,numbered,numbered_simulation_21,fitting,observed_numbered_windows,empirical_primary,1.20202,21,12,13.19016377484132,0.01862613649321837,-0.0005459300922386152,0.019172066585456986,0.14535123985363577,0.015173755524500633,0.11503841637996018,1.263501745134907,True,True,False
paper_rank15,15,numbered,numbered_simulation_21,fitting,observed_numbered_windows,empirical_primary,1.20202,21,13,13.19016377484132,0.0035333756943804057,-0.004903595641388767,0.008436971335769173,0.06396411356060415,0.023514837824155775,0.1782755561307552,0.3587935157733572,True,True,False
paper_rank15,15,numbered,numbered_simulation_21,fitting,observed_numbered_windows,empirical_primary,1.20202,21,14,13.19016377484132,-0.00309828770242875,0.002080029482847842,0.005178317185276593,0.039258930166990204,0.007989591927223946,0.06057234818011243,0.6481328749259219,True,True,False
paper_rank15,15,numbered,numbered_simulation_21,fitting,observed_numbered_windows,empirical_primary,1.20202,21,15,13.19016377484132,0.007537261022359607,0.00019599322828283902,0.007341267794076768,0.055657139057510185,0.021917486673476254,0.16616538693235386,0.33495025700008313,True,True,False
paper_rank15,15,numbered,numbered_simulation_21,fitting,observed_numbered_windows,inverse_sqrt_sensitivity,1.20202,21,1,13.19016377484132,-13.029984738013875,-13.052129309125258,0.022144571111383016,0.16788700647994356,0.010053808254977306,0.07622201230096746,2.2026052765050474,True,True,False
paper_rank15,15,numbered,numbered_simulation_21,fitting,observed_numbered_windows,inverse_sqrt_sensitivity,1.20202,21,2,13.19016377484132,-2.0006651345553013,-1.9539029329702866,0.04676220158501465,0.35452328252518006,0.018411139288279577,0.1395823403148083,2.539886361882189,True,True,False
paper_rank15,15,numbered,numbered_simulation_21,fitting,observed_numbered_windows,inverse_sqrt_sensitivity,1.20202,21,3,13.19016377484132,-0.4295190112098592,-0.37220498333199914,0.05731402787786005,0.4345209722655589,0.029513597526062745,0.22375459493805866,1.9419532921138272,True,True,False
paper_rank15,15,numbered,numbered_simulation_21,fitting,observed_numbered_windows,inverse_sqrt_sensitivity,1.20202,21,4,13.19016377484132,-0.04611293568042107,-0.10128842247361561,0.05517548679319454,0.41830782191222876,0.024145469712706084,0.18305663314628978,2.285127912179713,True,True,False
paper_rank15,15,numbered,numbered_simulation_21,fitting,observed_numbered_windows,inverse_sqrt_sensitivity,1.20202,21,5,13.19016377484132,-0.0033534094630180917,-0.02953039349062951,0.02617698402761142,0.1984583699979596,0.01243469700599978,0.09427249894893266,2.1051565643281007,True,True,False
paper_rank15,15,numbered,numbered_simulation_21,fitting,observed_numbered_windows,inverse_sqrt_sensitivity,1.20202,21,6,13.19016377484132,0.06697178584536158,0.016486719670515963,0.05048506617484562,0.3827478341939917,0.02203055424461468,0.16702259820788096,2.2915931035728065,True,True,False
paper_rank15,15,numbered,numbered_simulation_21,fitting,observed_numbered_windows,inverse_sqrt_sensitivity,1.20202,21,7,13.19016377484132,-0.055380172834327154,-0.008971314001526412,0.04640885883280074,0.3518444473094425,0.03626298362515172,0.27492443796883764,1.279786001960741,True,True,False
paper_rank15,15,numbered,numbered_simulation_21,fitting,observed_numbered_windows,inverse_sqrt_sensitivity,1.20202,21,8,13.19016377484132,-0.010191908474816267,-3.882806276583883e-05,0.010153080412050429,0.07697463492770447,0.015352742429398637,0.11639538895401877,0.6613203119078265,True,True,False
paper_rank15,15,numbered,numbered_simulation_21,fitting,observed_numbered_windows,inverse_sqrt_sensitivity,1.20202,21,9,13.19016377484132,0.008992717998302367,-0.00630611448997518,0.015298832488277547,0.11598667574892636,0.02038447244387138,0.1545429821178745,0.7505140263209098,True,True,False
paper_rank15,15,numbered,numbered_simulation_21,fitting,observed_numbered_windows,inverse_sqrt_sensitivity,1.20202,21,10,13.19016377484132,0.022898603702981867,0.003907751266995649,0.01899085243598622,0.14397738163197812,0.010716829583471482,0.08124864684328309,1.772058824680363,True,True,False
paper_rank15,15,numbered,numbered_simulation_21,fitting,observed_numbered_windows,inverse_sqrt_sensitivity,1.20202,21,11,13.19016377484132,0.008366058386791919,0.0023606120117202613,0.006005446375071657,0.04552973319805427,0.010113279443162808,0.0766728875834938,0.5938179013862516,True,True,False
paper_rank15,15,numbered,numbered_simulation_21,fitting,observed_numbered_windows,inverse_sqrt_sensitivity,1.20202,21,12,13.19016377484132,0.01862613649321837,-0.0005459300922386152,0.019172066585456986,0.14535123985363577,0.013872415322356961,0.1051724266594548,1.3820280131433955,True,True,False
paper_rank15,15,numbered,numbered_simulation_21,fitting,observed_numbered_windows,inverse_sqrt_sensitivity,1.20202,21,13,13.19016377484132,0.0035333756943804057,-0.004903595641388767,0.008436971335769173,0.06396411356060415,0.021498145004896083,0.16298618706995327,0.3924511316603223,True,True,False
paper_rank15,15,numbered,numbered_simulation_21,fitting,observed_numbered_windows,inverse_sqrt_sensitivity,1.20202,21,14,13.19016377484132,-0.00309828770242875,0.002080029482847842,0.005178317185276593,0.039258930166990204,0.007304384026198321,0.055377508201456684,0.7089327678697813,True,True,False
paper_rank15,15,numbered,numbered_simulation_21,fitting,observed_numbered_windows,inverse_sqrt_sensitivity,1.20202,21,15,13.19016377484132,0.007537261022359607,0.00019599322828283902,0.007341267794076768,0.055657139057510185,0.020037786786912974,0.15191461705071993,0.36637119019908315,True,True,False
paper_rank15,15,numbered,numbered_simulation_31,fitting,observed_numbered_windows,empirical_primary,1.30303,31,1,13.76195028743179,-13.73117063514719,-13.686228389464015,0.04494224568317584,0.32656887101401394,0.008956380436272154,0.06508074981531971,5.01790271225703,True,True,False
paper_rank15,15,numbered,numbered_simulation_31,fitting,observed_numbered_windows,empirical_primary,1.30303,31,2,13.76195028743179,-0.7214365069646523,-0.7990842587701485,0.07764775180549621,0.5642205514752414,0.016285723453415002,0.11833877548800673,4.767841725153083,True,True,False
paper_rank15,15,numbered,numbered_simulation_31,fitting,observed_numbered_windows,empirical_primary,1.30303,31,3,13.76195028743179,-0.5609432742999424,-0.538679790396786,0.022263483903156356,0.16177564544386314,0.028603280067488752,0.20784321604192194,0.7783542254813504,True,True,False
paper_rank15,15,numbered,numbered_simulation_31,fitting,observed_numbered_windows,empirical_primary,1.30303,31,4,13.76195028743179,-0.03551408241754867,-0.041329105815402445,0.005815023397853773,0.042254355497595354,0.02936388456526799,0.2133700816524878,0.1980331786459842,True,True,False
paper_rank15,15,numbered,numbered_simulation_31,fitting,observed_numbered_windows,empirical_primary,1.30303,31,5,13.76195028743179,-0.006360026776224912,0.017746336187180918,0.02410636296340583,0.17516676386646418,0.024716174248335387,0.1795979038734621,0.9753274402906175,True,True,False
paper_rank15,15,numbered,numbered_simulation_31,fitting,observed_numbered_windows,empirical_primary,1.30303,31,6,13.76195028743179,0.0397591003064715,0.013144953944862026,0.026614146361609473,0.19338935111482747,0.04088168916492688,0.29706319461321123,0.651004077992996,True,True,False
paper_rank15,15,numbered,numbered_simulation_31,fitting,observed_numbered_windows,empirical_primary,1.30303,31,7,13.76195028743179,-0.0016083864015463388,-0.0009518818754773589,0.0006565045260689799,0.004770432332316575,0.022806972667465238,0.1657248586945841,0.02878525509023393,True,True,False
paper_rank15,15,numbered,numbered_simulation_31,fitting,observed_numbered_windows,empirical_primary,1.30303,31,8,13.76195028743179,0.051207234905754774,0.0025266169113247194,0.048680617994430055,0.35373342424356824,0.017285224929451976,0.12560156495578859,2.8163138283195868,True,True,False
paper_rank15,15,numbered,numbered_simulation_31,fitting,observed_numbered_windows,empirical_primary,1.30303,31,9,13.76195028743179,-0.014495291385818359,0.0033787851030234704,0.01787407648884183,0.12988040296269251,0.019948921690057287,0.1449570829236013,0.8959921125837305,True,True,False
paper_rank15,15,numbered,numbered_simulation_31,fitting,observed_numbered_windows,empirical_primary,1.30303,31,10,13.76195028743179,-0.03453216556158347,0.0029884092474530832,0.037520574809036554,0.27263995309809047,0.019101009136412956,0.13879580101271768,1.9643242166462138,True,True,False
paper_rank15,15,numbered,numbered_simulation_31,fitting,observed_numbered_windows,empirical_primary,1.30303,31,11,13.76195028743179,-0.03747039566750528,-0.014100164892537303,0.023370230774967974,0.1698177241368981,0.018388694008581268,0.13361982585691282,1.270902151292638,True,True,False
paper_rank15,15,numbered,numbered_simulation_31,fitting,observed_numbered_windows,empirical_primary,1.30303,31,12,13.76195028743179,0.02168941083481465,0.008546508789279534,0.013142902045535117,0.09550174045853062,0.011249202240860671,0.08174133757142035,1.1683408088971792,True,True,False
paper_rank15,15,numbered,numbered_simulation_31,fitting,observed_numbered_windows,empirical_primary,1.30303,31,13,13.76195028743179,-0.013931258862923988,0.0016740564872240607,0.015605315350148048,0.11339464991673256,0.02125933550980093,0.15447908956055587,0.7340453017900639,True,True,False
paper_rank15,15,numbered,numbered_simulation_31,fitting,observed_numbered_windows,empirical_primary,1.30303,31,14,13.76195028743179,-0.005027548061753076,-0.001477426181736942,0.0035501218800161344,0.02579664804674023,0.019175246832436807,0.13933524269411693,0.18514086994753862,True,True,False
paper_rank15,15,numbered,numbered_simulation_31,fitting,observed_numbered_windows,empirical_primary,1.30303,31,15,13.76195028743179,0.007642755626565889,-0.002195911173141777,0.009838666799707666,0.07149180598837729,0.020761996576503634,0.15086521999330788,0.4738786447369947,True,True,False
paper_rank15,15,numbered,numbered_simulation_31,fitting,observed_numbered_windows,inverse_sqrt_sensitivity,1.30303,31,1,13.76195028743179,-13.73117063514719,-13.686228389464015,0.04494224568317584,0.32656887101401394,0.008188258272408728,0.05949925774609664,5.488620923770061,True,True,False
paper_rank15,15,numbered,numbered_simulation_31,fitting,observed_numbered_windows,inverse_sqrt_sensitivity,1.30303,31,2,13.76195028743179,-0.7214365069646523,-0.7990842587701485,0.07764775180549621,0.5642205514752414,0.01488901802892712,0.10818973850330381,5.215102275693288,True,True,False
paper_rank15,15,numbered,numbered_simulation_31,fitting,observed_numbered_windows,inverse_sqrt_sensitivity,1.30303,31,3,13.76195028743179,-0.5609432742999424,-0.538679790396786,0.022263483903156356,0.16177564544386314,0.02615018938701116,0.1900180486111262,0.8513698915777131,True,True,False
paper_rank15,15,numbered,numbered_simulation_31,fitting,observed_numbered_windows,inverse_sqrt_sensitivity,1.30303,31,4,13.76195028743179,-0.03551408241754867,-0.041329105815402445,0.005815023397853773,0.042254355497595354,0.02684556249172536,0.19507091604772242,0.21661022746854883,True,True,False
paper_rank15,15,numbered,numbered_simulation_31,fitting,observed_numbered_windows,inverse_sqrt_sensitivity,1.30303,31,5,13.76195028743179,-0.006360026776224912,0.017746336187180918,0.02410636296340583,0.17516676386646418,0.022596451735302114,0.16419512687775442,1.066820722376726,True,True,False
paper_rank15,15,numbered,numbered_simulation_31,fitting,observed_numbered_windows,inverse_sqrt_sensitivity,1.30303,31,6,13.76195028743179,0.0397591003064715,0.013144953944862026,0.026614146361609473,0.19338935111482747,0.03737557061991944,0.2715862929257416,0.7120733120640403,True,True,False
paper_rank15,15,numbered,numbered_simulation_31,fitting,observed_numbered_windows,inverse_sqrt_sensitivity,1.30303,31,7,13.76195028743179,-0.0016083864015463388,-0.0009518818754773589,0.0006565045260689799,0.004770432332316575,0.02085098818007571,0.15151186964479912,0.031485535380827025,True,True,False
paper_rank15,15,numbered,numbered_simulation_31,fitting,observed_numbered_windows,inverse_sqrt_sensitivity,1.30303,31,8,13.76195028743179,0.051207234905754774,0.0025266169113247194,0.048680617994430055,0.35373342424356824,0.015802799694152016,0.11482965251359795,3.0805059189888233,True,True,False
paper_rank15,15,numbered,numbered_simulation_31,fitting,observed_numbered_windows,inverse_sqrt_sensitivity,1.30303,31,9,13.76195028743179,-0.014495291385818359,0.0033787851030234704,0.01787407648884183,0.12988040296269251,0.018238050986837506,0.13252519160379145,0.9800431253175924,True,True,False
paper_rank15,15,numbered,numbered_simulation_31,fitting,observed_numbered_windows,inverse_sqrt_sensitivity,1.30303,31,10,13.76195028743179,-0.03453216556158347,0.0029884092474530832,0.037520574809036554,0.27263995309809047,0.017462857589118547,0.1268923170363916,2.1485930706104117,True,True,False
paper_rank15,15,numbered,numbered_simulation_31,fitting,observed_numbered_windows,inverse_sqrt_sensitivity,1.30303,31,11,13.76195028743179,-0.03747039566750528,-0.014100164892537303,0.023370230774967974,0.1698177241368981,0.01681163243409852,0.12216024678894442,1.3901226348231863,True,True,False
paper_rank15,15,numbered,numbered_simulation_31,fitting,observed_numbered_windows,inverse_sqrt_sensitivity,1.30303,31,12,13.76195028743179,0.02168941083481465,0.008546508789279534,0.013142902045535117,0.09550174045853062,0.010284441796787388,0.07473099075339441,1.277940242672251,True,True,False
paper_rank15,15,numbered,numbered_simulation_31,fitting,observed_numbered_windows,inverse_sqrt_sensitivity,1.30303,31,13,13.76195028743179,-0.013931258862923988,0.0016740564872240607,0.015605315350148048,0.11339464991673256,0.019436080355525277,0.14123056652279461,0.8029044470230222,True,True,False
paper_rank15,15,numbered,numbered_simulation_31,fitting,observed_numbered_windows,inverse_sqrt_sensitivity,1.30303,31,14,13.76195028743179,-0.005027548061753076,-0.001477426181736942,0.0035501218800161344,0.02579664804674023,0.01753072846987413,0.1273854948152531,0.20250852017455404,True,True,False
paper_rank15,15,numbered,numbered_simulation_31,fitting,observed_numbered_windows,inverse_sqrt_sensitivity,1.30303,31,15,13.76195028743179,0.007642755626565889,-0.002195911173141777,0.009838666799707666,0.07149180598837729,0.018981394485073626,0.13792663168103822,0.5183321387395686,True,True,False
paper_rank15,15,numbered,numbered_simulation_41,internal_validation,observed_numbered_windows,empirical_primary,1.40404,41,1,14.169638877135696,-14.163673146316134,-14.15255132349969,0.011121822816443583,0.07849051703349966,0.010114463449923457,0.07138123658355386,1.0995959273082103,True,True,False
paper_rank15,15,numbered,numbered_simulation_41,internal_validation,observed_numbered_windows,empirical_primary,1.40404,41,2,14.169638877135696,0.07808986968109805,0.050452115162231526,0.02763775451886652,0.1950491099915266,0.023364898634402147,0.164894100950618,1.1828750019986425,True,True,False
paper_rank15,15,numbered,numbered_simulation_41,internal_validation,observed_numbered_windows,empirical_primary,1.40404,41,3,14.169638877135696,-0.3877450961985361,-0.4600995312331516,0.07235443503461553,0.510630056714907,0.025208415956691023,0.17790443479380152,2.870249172297184,True,True,False
paper_rank15,15,numbered,numbered_simulation_41,internal_validation,observed_numbered_windows,empirical_primary,1.40404,41,4,14.169638877135696,0.012183097974805542,0.03813287724335816,0.02594977926855262,0.1831364898820781,0.017665188115225862,0.12466928951683184,1.468978371432465,True,True,False
paper_rank15,15,numbered,numbered_simulation_41,internal_validation,observed_numbered_windows,empirical_primary,1.40404,41,5,14.169638877135696,-0.03040789226177055,0.037903220729287354,0.06831111299105791,0.48209494669116487,0.020764639057970467,0.14654317755039292,3.2897809010957415,True,True,False
paper_rank15,15,numbered,numbered_simulation_41,internal_validation,observed_numbered_windows,empirical_primary,1.40404,41,6,14.169638877135696,-0.06280379187435069,-0.006095314945468238,0.05670847692888245,0.4002111657227055,0.025199202992343402,0.17783941574548626,2.250407560354703,True,True,False
paper_rank15,15,numbered,numbered_simulation_41,internal_validation,observed_numbered_windows,empirical_primary,1.40404,41,7,14.169638877135696,-0.021978195632999895,-0.0015445440536864113,0.020433651579313483,0.14420728542549857,0.02861369766797934,0.2019366754233289,0.7141213210685496,True,True,False
paper_rank15,15,numbered,numbered_simulation_41,internal_validation,observed_numbered_windows,empirical_primary,1.40404,41,8,14.169638877135696,0.05721839116097536,0.0008077193053069726,0.056410671855668386,0.3981094532105073,0.013649402521721183,0.09632851366273015,4.1328308521855375,True,True,False
paper_rank15,15,numbered,numbered_simulation_41,internal_validation,observed_numbered_windows,empirical_primary,1.40404,41,9,14.169638877135696,-0.021468871932659755,0.011127790240727107,0.03259666217338686,0.2300458216051309,0.024165796702874973,0.17054631322940206,1.3488759577915705,True,True,False
paper_rank15,15,numbered,numbered_simulation_41,internal_validation,observed_numbered_windows,empirical_primary,1.40404,41,10,14.169638877135696,-0.014987093845721125,0.0016632720140883211,0.016650365859809446,0.11750734090109156,0.016597731735143496,0.11713588383629027,1.0031711637171785,True,True,False
paper_rank15,15,numbered,numbered_simulation_41,internal_validation,observed_numbered_windows,empirical_primary,1.40404,41,11,14.169638877135696,-0.022921811385804177,-0.0029391895020195727,0.019982621883784604,0.1410242142164174,0.01416690062170531,0.0999806751925428,1.4105147214182434,True,True,False
paper_rank15,15,numbered,numbered_simulation_41,internal_validation,observed_numbered_windows,empirical_primary,1.40404,41,12,14.169638877135696,-0.008319307911742378,-0.0006459734804875397,0.007673334431254838,0.0541533520916798,0.01386506778792849,0.09785053739302653,0.5534292762661835,True,True,False
paper_rank15,15,numbered,numbered_simulation_41,internal_validation,observed_numbered_windows,empirical_primary,1.40404,41,13,14.169638877135696,0.017893339710501992,0.003912035815658724,0.013981303894843268,0.09867085545421818,0.023443000072978254,0.16544528958184085,0.5963956768041356,True,True,False
paper_rank15,15,numbered,numbered_simulation_41,internal_validation,observed_numbered_windows,empirical_primary,1.40404,41,14,14.169638877135696,-0.012053660618550826,-0.00010202398537831336,0.011951636633172513,0.08434679766227367,0.010534324168669399,0.07434433763635089,1.1345423248620359,True,True,False
paper_rank15,15,numbered,numbered_simulation_41,internal_validation,observed_numbered_windows,empirical_primary,1.40404,41,15,14.169638877135696,-0.010969690284514659,-0.00030546474481996447,0.010664225539694695,0.07526109615187596,0.01826439571385155,0.12889810299487026,0.5838805568369855,True,True,False
paper_rank15,15,numbered,numbered_simulation_41,internal_validation,observed_numbered_windows,inverse_sqrt_sensitivity,1.40404,41,1,14.169638877135696,-14.163673146316134,-14.15255132349969,0.011121822816443583,0.07849051703349966,0.00924702111574025,0.06525939860514976,1.2027465577549132,True,True,False
paper_rank15,15,numbered,numbered_simulation_41,internal_validation,observed_numbered_windows,inverse_sqrt_sensitivity,1.40404,41,2,14.169638877135696,0.07808986968109805,0.050452115162231526,0.02763775451886652,0.1950491099915266,0.021361064984725633,0.15075235981626964,1.2938378558666936,True,True,False
paper_rank15,15,numbered,numbered_simulation_41,internal_validation,observed_numbered_windows,inverse_sqrt_sensitivity,1.40404,41,3,14.169638877135696,-0.3877450961985361,-0.4600995312331516,0.07235443503461553,0.510630056714907,0.02304647753190006,0.16264689405097077,3.1395008167502065,True,True,False
paper_rank15,15,numbered,numbered_simulation_41,internal_validation,observed_numbered_windows,inverse_sqrt_sensitivity,1.40404,41,4,14.169638877135696,0.012183097974805542,0.03813287724335816,0.02594977926855262,0.1831364898820781,0.016150176262316063,0.11397733140804446,1.6067799414116868,True,True,False
paper_rank15,15,numbered,numbered_simulation_41,internal_validation,observed_numbered_windows,inverse_sqrt_sensitivity,1.40404,41,5,14.169638877135696,-0.03040789226177055,0.037903220729287354,0.06831111299105791,0.48209494669116487,0.01898381034055056,0.13397525868625396,3.598387877123976,True,True,False
paper_rank15,15,numbered,numbered_simulation_41,internal_validation,observed_numbered_windows,inverse_sqrt_sensitivity,1.40404,41,6,14.169638877135696,-0.06280379187435069,-0.006095314945468238,0.05670847692888245,0.4002111657227055,0.023038054695010808,0.1625874512030458,2.461513251861643,True,True,False
paper_rank15,15,numbered,numbered_simulation_41,internal_validation,observed_numbered_windows,inverse_sqrt_sensitivity,1.40404,41,7,14.169638877135696,-0.021978195632999895,-0.0015445440536864113,0.020433651579313483,0.14420728542549857,0.026159713547357258,0.18461806806924977,0.7811114423069728,True,True,False
paper_rank15,15,numbered,numbered_simulation_41,internal_validation,observed_numbered_windows,inverse_sqrt_sensitivity,1.40404,41,8,14.169638877135696,0.05721839116097536,0.0008077193053069726,0.056410671855668386,0.3981094532105073,0.01247879474383282,0.08806713319962413,4.52052245538755,True,True,False
paper_rank15,15,numbered,numbered_simulation_41,internal_validation,observed_numbered_windows,inverse_sqrt_sensitivity,1.40404,41,9,14.169638877135696,-0.021468871932659755,0.011127790240727107,0.03259666217338686,0.2300458216051309,0.022093275980137342,0.15591982386924005,1.4754109894201495,True,True,False
paper_rank15,15,numbered,numbered_simulation_41,internal_validation,observed_numbered_windows,inverse_sqrt_sensitivity,1.40404,41,10,14.169638877135696,-0.014987093845721125,0.0016632720140883211,0.016650365859809446,0.11750734090109156,0.015174267679955424,0.10709000992566443,1.097276403117884,True,True,False
paper_rank15,15,numbered,numbered_simulation_41,internal_validation,observed_numbered_windows,inverse_sqrt_sensitivity,1.40404,41,11,14.169638877135696,-0.022921811385804177,-0.0029391895020195727,0.019982621883784604,0.1410242142164174,0.01295191087911777,0.09140607598699732,1.542831947369432,True,True,False
paper_rank15,15,numbered,numbered_simulation_41,internal_validation,observed_numbered_windows,inverse_sqrt_sensitivity,1.40404,41,12,14.169638877135696,-0.008319307911742378,-0.0006459734804875397,0.007673334431254838,0.0541533520916798,0.012675964003519629,0.08945862427004911,0.6053452367902155,True,True,False
paper_rank15,15,numbered,numbered_simulation_41,internal_validation,observed_numbered_windows,inverse_sqrt_sensitivity,1.40404,41,13,14.169638877135696,0.017893339710501992,0.003912035815658724,0.013981303894843268,0.09867085545421818,0.021432468243559735,0.151256277096401,0.6523422191022971,True,True,False
paper_rank15,15,numbered,numbered_simulation_41,internal_validation,observed_numbered_windows,inverse_sqrt_sensitivity,1.40404,41,14,14.169638877135696,-0.012053660618550826,-0.00010202398537831336,0.011951636633172513,0.08434679766227367,0.0096308735020913,0.06796837650980503,1.2409711985706455,True,True,False
paper_rank15,15,numbered,numbered_simulation_41,internal_validation,observed_numbered_windows,inverse_sqrt_sensitivity,1.40404,41,15,14.169638877135696,-0.010969690284514659,-0.00030546474481996447,0.010664225539694695,0.07526109615187596,0.016697994280012857,0.11784347099315952,0.6386530837694407,True,True,False
paper_rank15,15,numbered,numbered_simulation_51,fitting,observed_numbered_windows,empirical_primary,1.505051,51,1,14.437176438141057,-14.423926959741438,-14.456900436273068,0.0329734765316303,0.2283928347964139,0.008028149151560717,0.055607474120434236,4.107232677063563,True,True,False
paper_rank15,15,numbered,numbered_simulation_51,fitting,observed_numbered_windows,empirical_primary,1.505051,51,2,14.437176438141057,0.5439137417396861,0.6114292831192573,0.06751554137957116,0.4676505940677173,0.015905615405614554,0.11017123378498084,4.244761341063152,True,True,False
paper_rank15,15,numbered,numbered_simulation_51,fitting,observed_numbered_windows,empirical_primary,1.505051,51,3,14.437176438141057,-0.27117166769553447,-0.28771162221406643,0.016539954518531963,0.11456502308052184,0.013582307601060118,0.09407869786212149,1.2177573210932873,True,True,False
paper_rank15,15,numbered,numbered_simulation_51,fitting,observed_numbered_windows,empirical_primary,1.505051,51,4,14.437176438141057,0.05415522127401658,0.07673079748230692,0.022575576208290343,0.156371131883162,0.01799020452671143,0.1246102699083441,1.25488157595822,True,True,False
paper_rank15,15,numbered,numbered_simulation_51,fitting,observed_numbered_windows,empirical_primary,1.505051,51,5,14.437176438141057,-0.00817102556178422,0.020162828900144536,0.028333854461928758,0.1962562041361119,0.021210919221837134,0.14691875044070785,1.3358145474788474,True,True,False
paper_rank15,15,numbered,numbered_simulation_51,fitting,observed_numbered_windows,empirical_primary,1.505051,51,6,14.437176438141057,0.01908814025476903,-0.013854072267292813,0.032942212522061844,0.22817628269079676,0.024807356146151895,0.1718296943480876,1.3279211346821342,True,True,False
paper_rank15,15,numbered,numbered_simulation_51,fitting,observed_numbered_windows,empirical_primary,1.505051,51,7,14.437176438141057,0.06426734768282472,0.0006815502776375548,0.06358579740518716,0.4404309781599824,0.027762074635903546,0.1922957356298557,2.2903834903949964,True,True,False
paper_rank15,15,numbered,numbered_simulation_51,fitting,observed_numbered_windows,empirical_primary,1.505051,51,8,14.437176438141057,0.031716239224758656,-0.00118506553982968,0.032901304764588336,0.22789293256586907,0.018975182692814348,0.13143278240116604,1.7339124106060717,True,True,False
paper_rank15,15,numbered,numbered_simulation_51,fitting,observed_numbered_windows,empirical_primary,1.505051,51,9,14.437176438141057,0.03932147228347706,0.009382953263499406,0.02993851901997765,0.2073710129418669,0.03451742034902934,0.23908705761771404,0.8673452047473051,True,True,False
paper_rank15,15,numbered,numbered_simulation_51,fitting,observed_numbered_windows,empirical_primary,1.505051,51,10,14.437176438141057,-0.02376928106794885,0.001456942639239317,0.025226223707188168,0.17473100654601625,0.018021428621076557,0.1248265455388243,1.399790451556399,True,True,False
paper_rank15,15,numbered,numbered_simulation_51,fitting,observed_numbered_windows,empirical_primary,1.505051,51,11,14.437176438141057,-0.010447152176753715,0.004478565388752251,0.014925717565505967,0.1033839104859469,0.014970695709264415,0.10369545439448861,0.9969955876044816,True,True,False
paper_rank15,15,numbered,numbered_simulation_51,fitting,observed_numbered_windows,empirical_primary,1.505051,51,12,14.437176438141057,-0.010897574462468978,-0.003621264864267763,0.007276309598201215,0.05039981072045497,0.012941120322553597,0.08963747432195202,0.5622627266296387,True,True,False
paper_rank15,15,numbered,numbered_simulation_51,fitting,observed_numbered_windows,empirical_primary,1.505051,51,13,14.437176438141057,-0.005251916934929357,0.001514068273950008,0.006765985208879365,0.04686501711653639,0.013001607456604872,0.09005644221578114,0.5203960534466233,True,True,False
paper_rank15,15,numbered,numbered_simulation_51,fitting,observed_numbered_windows,empirical_primary,1.505051,51,14,14.437176438141057,0.002801750755775392,0.0021583365664365334,0.0006434141893388585,0.004456648376472326,0.012668189989588005,0.08774700540557481,0.050789748959218416,True,True,False
paper_rank15,15,numbered,numbered_simulation_51,fitting,observed_numbered_windows,empirical_primary,1.505051,51,15,14.437176438141057,-0.02117891148420657,0.0005809174086893916,0.02175982889289596,0.15072080739700217,0.018778198244497408,0.130068357375532,1.1587815087250057,True,True,False
paper_rank15,15,numbered,numbered_simulation_51,fitting,observed_numbered_windows,inverse_sqrt_sensitivity,1.505051,51,1,14.437176438141057,-14.423926959741438,-14.456900436273068,0.0329734765316303,0.2283928347964139,0.0073396344840571765,0.05083843447855123,4.492522972806588,True,True,False
paper_rank15,15,numbered,numbered_simulation_51,fitting,observed_numbered_windows,inverse_sqrt_sensitivity,1.505051,51,2,14.437176438141057,0.5439137417396861,0.6114292831192573,0.06751554137957116,0.4676505940677173,0.014541509022475557,0.10072266613060755,4.642952892661842,True,True,False
paper_rank15,15,numbered,numbered_simulation_51,fitting,observed_numbered_windows,inverse_sqrt_sensitivity,1.505051,51,3,14.437176438141057,-0.27117166769553447,-0.28771162221406643,0.016539954518531963,0.11456502308052184,0.012417454055700076,0.08601026737399185,1.3319924071665483,True,True,False
paper_rank15,15,numbered,numbered_simulation_51,fitting,observed_numbered_windows,inverse_sqrt_sensitivity,1.505051,51,4,14.437176438141057,0.05415522127401658,0.07673079748230692,0.022575576208290343,0.156371131883162,0.01644731843252104,0.11392337347259579,1.3725992052085518,True,True,False
paper_rank15,15,numbered,numbered_simulation_51,fitting,observed_numbered_windows,inverse_sqrt_sensitivity,1.505051,51,5,14.437176438141057,-0.00817102556178422,0.020162828900144536,0.028333854461928758,0.1962562041361119,0.019391816372629534,0.13431862148196091,1.4611243174682909,True,True,False
